"@わっち@ハチロク(48650)推し","I'm at 自由が丘駅 (Jiyugaoka Sta.)(TY07/OM10) - @tokyu_official in 目黒区, 東京都 https://t.co/zDLwd4yJ81","東京都","Tue Apr 05 15:44:33 JST 2016","35.6073743","139.66868465"
"@最新ㄟ゜ﾘ大㌨(ง ˘ω˘ )ว","I'm at PRO-TEC名古屋北(YSP名古屋北) in 西春日井郡, 愛知県 https://t.co/eXuAzjBOse","愛知県","Tue Apr 05 15:44:37 JST 2016","35.25094671","136.90824051"
"@やっす〜（ﾚ）","I'm at 東京都庁 (Tokyo Metropolitan Government Office) in 新宿区 https://t.co/glQP3Q9n8y","東京都","Tue Apr 05 15:44:41 JST 2016","35.68960502","139.69166636"
"@けーへい","I'm at ランドアクシスタワー in 大阪市, 大阪府 https://t.co/yij6STyc9b","大阪府","Tue Apr 05 15:44:46 JST 2016","34.68963556","135.50080831"
"@Tadahiro Ishisaka","I'm at 田京駅 (Takyō Sta.) in 伊豆の国市, 静岡県 https://t.co/WzI187w5KV","静岡県","Tue Apr 05 15:44:49 JST 2016","35.01503085","138.94602433"
"@Kousuke Shibata","I'm at 薬院駅 (Yakuin Sta.) in 福岡市, 福岡県 https://t.co/gxS3UWBl9K","福岡県","Tue Apr 05 15:44:50 JST 2016","33.58191187","130.40169597"
"@山手車掌@ミリオン3rd幕張公演","I'm at 春日駅 (Kasuga Sta.) (I12/E07) in 文京区, 東京都 https://t.co/uxasjhJ33M","東京都","Tue Apr 05 15:44:50 JST 2016","35.70846826","139.75360394"
"@グルーヴ@4/5 日高優月生誕祭","I'm at 栄駅 (Sakae Sta.) (H10/M05) in 名古屋市, 愛知県 https://t.co/yhxj99JS7n","愛知県","Tue Apr 05 15:44:52 JST 2016","35.17002185","136.90857679"
"@東海のぞみ@確定去臺灣六月","I'm at 箱根峠 交差点 in 田方郡函南町, 静岡県 https://t.co/z5F1wpbjZM https://t.co/WnR8VvsWHC","静岡県","Tue Apr 05 15:44:56 JST 2016","35.18193741","139.01402392"
"@JINTA","I'm at 大阪西郵便局 in 大阪市西区, 大阪府 https://t.co/t1ymxduD01","大阪府","Tue Apr 05 15:44:56 JST 2016","34.68165376","135.48569977"
"@林愛一郎Aiichiro HAYASHI","I'm at 上の宮中学 (臨港バス) in 横浜市, 神奈川県 https://t.co/MB0t3JbgO1","神奈川県","Tue Apr 05 15:44:58 JST 2016","35.5120547","139.64185918"
"@Hirotaka.S","I'm at Cafe TIPO8 in 大阪市北区, 大阪府 https://t.co/PbizpCFiUI","大阪府","Tue Apr 05 15:44:59 JST 2016","34.70516311","135.49112032"
"@林愛一郎Aiichiro HAYASHI","I'm at セブンイレブン 横浜北寺尾7丁目店 - @711sej in 横浜市, 神奈川県 https://t.co/Q6lyObbgo9","神奈川県","Tue Apr 05 15:44:59 JST 2016","35.51201118","139.6417994"
"@あわ少年","I'm at 千種台中学校 in 名古屋市千種区, 愛知県 https://t.co/P38LeNeQDb","愛知県","Tue Apr 05 15:45:04 JST 2016","35.17689524","136.96947098"
"@ゆゆぴか","I'm at 彦根城 (Hikone Castle) in 彦根市, 滋賀県 https://t.co/skMbHFBIHY","滋賀県","Tue Apr 05 15:45:08 JST 2016","35.27646453","136.2518084"
"@Yutaka","I'm at SIDEWALK STAND in 目黒区, 東京都 https://t.co/K6bbKcaDLo","東京都","Tue Apr 05 15:45:09 JST 2016","35.64690446","139.69668746"
"@てつきち","I'm at ラジオショック in 大阪市, 大阪府 https://t.co/dgin5Gxkx6","大阪府","Tue Apr 05 15:45:10 JST 2016","34.705207","135.495747"
"@Toshiaki Takeuchi","I'm at セブンイレブン 常滑大和町6丁目店 in 常滑市, 愛知県 https://t.co/XWJlyPoJuy","愛知県","Tue Apr 05 15:45:14 JST 2016","34.90010153","136.8379496"
"@クロネコ","I'm at ホビーショップ タムタム 筑紫野店 in Chikushino-shi, Fukuoka-ken https://t.co/DXsO9kYT9y","","Tue Apr 05 15:45:15 JST 2016","33.4459827","130.54166418"
"@ファルツ","I'm at 新宿御苑 新宿門 in Shinjuku, 東京都 https://t.co/OMyemRiXba","東京都","Tue Apr 05 15:45:17 JST 2016","35.68850489","139.70724463"
"@すう@4/16TOUR OF KISS3","I'm at 三島駅 (Mishima Sta.) in 三島市, 静岡県 https://t.co/EtuRDXC9Zo","静岡県","Tue Apr 05 15:45:21 JST 2016","35.12602497","138.91175508"
"@ニコカズ","I'm at 地下鉄 福岡空港駅 (Subway Fukuokakūkō (Airport) Sta.) (K13) in Fukuoka, 福岡県 https://t.co/OuRjwy48vU","福岡県","Tue Apr 05 15:45:27 JST 2016","33.59689091","130.44867754"
"@(✌ぱ▽に)☞(ぱにぱに)","I'm at 杉並警察署 in 杉並区, 東京都 https://t.co/2VdgVVG6Hu","東京都","Tue Apr 05 15:45:28 JST 2016","35.69888908","139.63631094"
"@にゃろめ","I'm at ブルメール舞多聞 in 神戸市, 兵庫県 https://t.co/jwl6OEi2rV","兵庫県","Tue Apr 05 15:45:31 JST 2016","34.66419087","135.05390135"
"@さのあに","I'm at 東京都庁 (Tokyo Metropolitan Government Office) in 新宿区 https://t.co/T4HMjqoi9x","東京都","Tue Apr 05 15:45:35 JST 2016","35.68960502","139.69166636"
"@反応なし","I'm at 幸公園 in 豊橋市, 愛知県 https://t.co/HPR9fyWkL6 https://t.co/LHLzbIOdL0","愛知県","Tue Apr 05 15:45:40 JST 2016","34.73847828","137.41006136"
"@けんた⊿","I'm at 藤が丘駅 (Fujigaoka Sta.) in 名古屋市, 愛知県, 愛知県 https://t.co/sYGPIPHc8X","愛知県","Tue Apr 05 15:45:47 JST 2016","35.18244615","137.02134222"
